,Player,Overall Score,Potential Score,Market Value,Weekly Salary,Height,Weight,Age,Preferred Foot,Ball Skills,Defence,Mental,Passing,Physical,Shooting,Goalkeeping
1534,Kamar Moncrieffe,52,67,100000,1500,178,75,19,Right,49.5,18.666666666666668,38.0,36.0,67.57142857142857,44.0,8.4
1535,Samuel Adetiloye,52,67,100000,1500,180,72,19,Right,45.5,50.0,45.333333333333336,44.333333333333336,65.57142857142857,38.125,11.4
1536,Beineón O'Brien-Whitmarsh,52,63,80000,1500,177,68,20,Right,44.5,14.333333333333334,40.833333333333336,34.333333333333336,65.0,44.875,8.0
1537,Hussein Ali,52,65,80000,1500,180,74,18,Right,49.5,50.333333333333336,43.5,43.0,62.142857142857146,29.75,12.0
1538,Jevan Anderson,52,67,100000,1500,186,75,20,Right,32.0,50.333333333333336,42.333333333333336,26.666666666666668,58.285714285714285,27.0,10.2
1539,Jordan Courtney-Perkins,52,72,90000,1500,189,78,17,Right,28.0,56.0,39.5,28.0,61.57142857142857,26.75,11.2
1540,Park Jun Young,52,58,60000,1500,185,78,25,Right,48.0,50.0,43.833333333333336,50.333333333333336,56.857142857142854,37.125,10.0
1541,Park Jae Woo,52,62,70000,1500,174,69,22,Right,45.5,53.333333333333336,44.5,34.0,58.857142857142854,31.25,8.4
1542,Mun Kyung Min,52,67,110000,1500,188,82,20,Right,42.5,19.0,43.666666666666664,31.333333333333332,57.142857142857146,46.75,12.6
1543,Lee Do Hyeon,52,61,70000,1500,187,79,24,Right,32.5,53.0,40.166666666666664,27.333333333333332,58.42857142857143,29.0,9.6
1544,Alex Doyle,52,67,100000,1500,184,80,19,Right,50.5,47.0,47.0,49.333333333333336,67.85714285714286,40.375,8.0
1545,Aleksander Pawlak,52,64,80000,1500,178,70,18,Right,53.5,34.0,47.833333333333336,48.0,60.142857142857146,41.5,10.0
1546,Hubert Turski,52,70,100000,1500,183,78,17,Right,57.0,16.0,40.0,41.0,59.142857142857146,48.625,9.6
1547,Marcel Wędrychowski,52,72,100000,1500,170,71,18,Left,52.0,25.0,39.5,46.333333333333336,56.142857142857146,45.375,9.2
1548,Liu Jing,52,61,70000,1600,175,71,23,Right,43.0,53.0,47.0,45.0,62.142857142857146,28.375,9.8
1549,Runar Johansen,52,64,80000,1500,180,73,20,Left,46.5,49.333333333333336,46.166666666666664,33.666666666666664,62.285714285714285,30.25,6.4
1550,Endre Borch Nash,52,62,80000,1500,174,68,20,Right,52.5,45.333333333333336,45.5,54.0,61.0,43.125,9.6
1551,Michał Rostkowski,52,71,100000,1500,175,57,20,Left,51.5,30.0,39.5,46.666666666666664,57.857142857142854,44.625,9.4
1552,Yiğit Kafkasyali,52,59,50000,1500,180,78,22,Right,11.5,11.333333333333334,22.0,18.666666666666668,38.42857142857143,13.75,52.8
1553,Samuel Loric,52,66,100000,1500,175,70,20,Left,48.0,58.0,44.333333333333336,33.333333333333336,59.57142857142857,29.875,9.8
1554,Gabriel Weiß,52,60,70000,1500,173,70,21,Right,43.5,51.333333333333336,43.666666666666664,39.0,58.57142857142857,29.875,12.4
1555,Jack Malone,52,67,110000,1500,172,72,20,Right,51.0,46.0,49.5,50.666666666666664,61.714285714285715,45.375,12.6
1556,Kevin Frisorger,52,65,90000,1500,189,81,20,Right,29.5,49.666666666666664,37.666666666666664,24.333333333333332,64.71428571428571,27.625,9.6
1557,Juan Manuel Zapata,52,64,80000,1500,177,72,20,Right,41.5,46.0,45.0,34.333333333333336,68.0,28.125,9.8
1558,Leonard Bredol,52,65,80000,1500,180,72,20,Right,49.0,52.333333333333336,50.666666666666664,56.0,59.714285714285715,42.125,12.0
1559,Jack Rudoni,52,72,100000,1500,185,71,19,Right,50.0,40.666666666666664,47.0,50.0,62.0,41.25,10.0
1560,Niklas Lang,52,72,90000,1500,184,75,18,Right,35.0,51.0,39.333333333333336,33.0,62.142857142857146,25.875,11.6
1561,Nelson Agho,52,76,110000,1500,183,80,17,Right,44.0,13.0,37.5,31.0,70.28571428571429,43.125,10.0
1562,Klaidi Lolos,52,70,100000,1500,177,69,19,Right,47.5,13.333333333333334,39.0,30.666666666666668,65.28571428571429,43.75,12.2
1563,Adam Randell,52,71,100000,1500,175,69,19,Right,51.0,44.333333333333336,50.833333333333336,50.0,59.285714285714285,34.25,10.0
1564,Bradley Lashley,52,68,90000,1500,185,77,19,Right,14.0,10.0,23.5,18.0,33.57142857142857,14.375,51.6
1565,Harvey Saunders,52,61,80000,1500,180,69,23,Right,55.0,13.0,40.5,36.333333333333336,56.142857142857146,48.0,10.4
1566,Samuel Silvera,52,68,100000,1500,173,69,19,Right,58.5,29.0,41.833333333333336,37.666666666666664,58.142857142857146,42.5,10.4
1567,Christopher Cheng,52,69,100000,1500,172,60,18,Left,52.0,28.333333333333332,37.166666666666664,43.333333333333336,63.714285714285715,38.25,12.4
1568,Hamse Hussein,52,65,90000,1500,187,71,20,Right,47.5,47.333333333333336,46.666666666666664,49.0,63.285714285714285,39.0,10.6
1569,Daniel Kajzer,52,55,45000,1500,188,83,28,Right,10.0,11.0,22.666666666666668,17.666666666666668,32.42857142857143,14.25,53.6
1570,Jay Barnett,52,65,90000,1500,179,75,19,Right,59.0,37.0,41.166666666666664,47.0,59.57142857142857,41.75,12.8
1571,Rasmus Carstensen,52,68,100000,1500,187,76,19,Right,53.5,19.333333333333332,36.666666666666664,48.0,58.285714285714285,39.875,9.4
1572,Shadrach Ogie,52,74,100000,1500,183,73,19,Left,36.5,51.0,38.833333333333336,35.666666666666664,58.42857142857143,28.25,10.0
1573,TJ Bramble,52,70,100000,1500,187,72,19,Right,52.0,46.666666666666664,45.0,48.333333333333336,68.71428571428571,41.625,10.6
1574,Sondre Skogen,52,70,100000,1500,180,70,20,Right,25.5,53.333333333333336,39.5,25.333333333333332,62.42857142857143,30.375,8.8
1575,Tomas Stabell,52,70,100000,1500,167,54,18,Right,52.0,43.666666666666664,46.0,51.333333333333336,65.42857142857143,39.75,10.8
1576,Isaiah Bazeley-Graham,52,64,80000,3500,180,66,20,Right,45.5,55.0,44.166666666666664,34.666666666666664,57.142857142857146,30.375,9.2
1577,James Hill,52,75,100000,1500,182,65,18,Right,26.0,53.666666666666664,37.0,28.0,57.57142857142857,28.5,9.4
1578,Patrick Langlois,52,67,100000,1500,179,78,20,Right,44.5,51.666666666666664,39.166666666666664,44.666666666666664,56.857142857142854,32.125,8.6
1579,Laurențiu Ardelean,52,70,100000,1500,182,79,19,Right,49.5,51.666666666666664,48.166666666666664,47.666666666666664,58.42857142857143,38.5,11.0
1580,Meshari Sanyor,52,71,90000,1500,178,70,19,Right,12.5,10.0,23.833333333333332,17.0,37.142857142857146,13.625,51.0
1581,Liu Xinyu,52,65,100000,1500,197,91,21,Right,43.0,21.0,42.666666666666664,28.0,65.71428571428571,44.5,7.8
1582,Magnus Knudsen,52,68,100000,1500,183,69,19,Right,54.0,42.333333333333336,47.0,50.333333333333336,57.57142857142857,43.875,10.0
1583,Aleksandru Longher,52,67,110000,1500,177,67,20,Right,54.0,23.0,35.333333333333336,52.0,60.714285714285715,44.875,10.0
1584,Lee Jae Won,52,61,80000,1500,173,66,23,Right,64.5,34.0,44.166666666666664,47.333333333333336,58.42857142857143,47.0,11.0
1585,Frank Stople,52,71,80000,1500,190,78,18,Right,14.0,11.666666666666666,20.5,14.666666666666666,34.0,13.875,52.2
1586,Aristide Sagbakken,52,68,100000,1500,181,75,19,Right,46.0,51.0,43.166666666666664,50.333333333333336,59.142857142857146,38.5,8.2
1587,Sondre Fosnæss Hanssen,52,72,100000,1500,186,75,19,Right,28.0,54.333333333333336,40.0,31.0,59.42857142857143,30.5,11.6
1588,Kasper Jørgensen,52,69,100000,1500,185,80,20,Right,48.5,50.0,44.833333333333336,41.666666666666664,61.857142857142854,29.875,11.6
1589,Jordan Cropper,52,64,80000,2300,183,70,20,Right,48.5,48.666666666666664,45.166666666666664,43.0,63.57142857142857,39.0,9.6
1590,Iskandar Bughrahan,52,67,100000,1500,178,66,20,Left,55.0,26.0,41.0,35.0,59.42857142857143,45.75,9.6
1591,Amrit Bansal-Mcnulty,52,68,110000,1500,174,66,20,Right,55.5,34.333333333333336,43.833333333333336,49.333333333333336,56.857142857142854,44.75,10.8
1592,Younes Amer,52,68,100000,1500,175,68,19,Right,47.5,18.333333333333332,39.833333333333336,33.333333333333336,64.85714285714286,44.875,11.2
1593,Magnus Anbo,52,68,100000,1500,185,78,19,Right,38.0,50.0,46.333333333333336,41.0,60.57142857142857,29.375,11.0
1594,Jacob Haahr,52,72,90000,1500,182,70,18,Right,27.5,50.666666666666664,36.333333333333336,33.0,54.714285714285715,28.5,11.8
1595,Greg Ranjitsingh,52,55,45000,1500,191,88,27,Right,16.0,10.666666666666666,22.166666666666668,22.666666666666668,31.571428571428573,13.375,52.2
1596,Matt Hall,52,61,60000,2000,188,80,22,Right,9.5,11.333333333333334,22.0,19.0,33.57142857142857,14.25,50.6
1597,Tom Murphy,52,64,70000,1500,183,78,20,Right,12.5,9.666666666666666,22.166666666666668,17.0,34.42857142857143,15.125,53.6
1598,Jack Birch,52,72,100000,2500,178,66,19,Right,51.0,46.333333333333336,47.333333333333336,51.333333333333336,58.142857142857146,41.75,8.4
1599,Sean McDonald,52,60,80000,1500,180,76,22,Right,46.5,13.666666666666666,43.5,39.333333333333336,56.857142857142854,45.375,9.8
1600,Nicolás Forastiero,52,61,60000,1500,182,81,22,Right,14.0,9.333333333333334,24.666666666666668,18.333333333333332,34.285714285714285,13.125,53.0
1601,Oscar Pettersson,52,69,110000,1500,178,65,20,Right,49.0,14.666666666666666,36.166666666666664,31.0,63.285714285714285,43.125,7.8
1602,Kyran Lofthouse,52,70,100000,1500,180,65,19,Right,54.5,22.0,37.166666666666664,38.666666666666664,61.857142857142854,41.75,8.6
1603,Rasmus Wikström,52,68,100000,1500,186,73,19,Right,41.5,52.333333333333336,43.666666666666664,42.333333333333336,59.142857142857146,31.5,8.0
1604,Osame Sahraoui,52,67,100000,1500,170,60,19,Right,52.5,43.333333333333336,49.333333333333336,49.0,59.857142857142854,40.125,11.8
1605,Nicolas Firmino,52,72,100000,1500,180,70,19,Right,50.5,34.0,48.0,48.666666666666664,58.42857142857143,42.5,10.4
1606,Carl Björk,52,67,110000,1500,184,74,20,Right,49.0,11.333333333333334,41.666666666666664,41.0,59.285714285714285,47.625,9.6
1607,Fabio Lopes,52,71,100000,1500,175,59,18,Right,53.0,14.333333333333334,39.166666666666664,37.0,62.57142857142857,46.5,6.6
1608,Jhohann Yabur,52,65,100000,1500,178,71,21,Right,52.0,49.666666666666664,48.833333333333336,49.666666666666664,61.857142857142854,34.25,9.0
1609,Ahmet Said Kıvanç,52,64,70000,2400,189,72,22,Right,10.5,11.0,23.833333333333332,16.666666666666668,38.142857142857146,13.625,53.0
1610,Gary Maley,52,52,8000,1500,188,90,38,Right,15.5,11.0,24.333333333333332,19.333333333333332,34.857142857142854,14.5,51.4
1611,Ryan Stirk,52,68,100000,1500,178,75,19,Right,53.5,44.666666666666664,48.5,48.666666666666664,64.28571428571429,40.375,10.6
1612,Gianluca Iannucci,52,66,100000,1500,167,60,19,Right,52.5,23.666666666666668,37.166666666666664,46.666666666666664,57.42857142857143,49.375,9.2
1613,Ibrahim Al Otaibi,52,63,80000,3100,173,58,23,Right,57.5,35.333333333333336,44.5,56.0,58.42857142857143,41.125,11.0
1614,Murat Can Yıldız,52,64,70000,1500,188,80,22,Right,10.0,10.666666666666666,26.333333333333332,22.0,35.42857142857143,13.75,52.8
1615,Shao Shuai,52,60,70000,1600,185,73,23,Right,33.0,52.333333333333336,40.333333333333336,34.333333333333336,61.714285714285715,27.375,8.4
1616,Johan Olstad,52,69,100000,1500,178,68,19,Right,52.0,17.333333333333332,39.333333333333336,35.666666666666664,63.714285714285715,44.125,8.6
1617,Craig Henderson,52,72,100000,1500,173,67,19,Left,54.0,21.333333333333332,37.666666666666664,49.333333333333336,53.42857142857143,41.25,9.6
1618,Mads Larsen,52,73,110000,1500,183,74,18,Right,53.5,39.666666666666664,45.0,53.666666666666664,54.285714285714285,41.5,10.0
1619,Callum Rowe,52,66,110000,4100,180,70,21,Right,53.0,45.666666666666664,49.833333333333336,52.666666666666664,58.857142857142854,40.875,11.6
1620,Pichkah Paya,52,64,80000,1500,178,59,20,Right,48.0,53.0,45.333333333333336,55.0,58.714285714285715,35.75,12.6
1621,Callum Hawkins,52,67,90000,1500,188,75,20,Left,15.0,12.666666666666666,22.666666666666668,17.333333333333332,33.714285714285715,13.75,52.6
1622,Kevin Yakob,52,68,100000,1500,184,77,19,Right,49.5,42.666666666666664,49.333333333333336,47.0,66.71428571428571,39.75,9.4
1623,Jonathan Harboe,52,70,110000,1500,179,69,20,Right,54.0,43.333333333333336,45.666666666666664,52.0,59.42857142857143,41.75,9.8
1624,Kim Jong Jin,52,65,100000,1500,175,68,21,Right,52.5,37.333333333333336,48.333333333333336,49.666666666666664,63.857142857142854,48.875,12.8
1625,Michael Nelson,52,58,50000,1500,194,85,25,Right,15.0,13.666666666666666,21.166666666666668,22.0,32.285714285714285,13.875,52.4
1626,Magnus Westergaard,52,64,90000,1500,187,75,22,Right,55.0,47.666666666666664,47.333333333333336,49.333333333333336,59.857142857142854,37.375,12.4
1627,Simon Colyn,52,74,110000,1500,175,66,18,Right,54.5,31.0,44.5,45.0,56.142857142857146,41.25,10.0
1628,Daniel Andersen,52,67,90000,1500,191,80,19,Right,14.5,10.666666666666666,22.0,21.0,37.285714285714285,14.875,52.4
1629,Sun Qibin,52,53,40000,1500,192,80,28,Right,13.0,16.666666666666668,27.833333333333332,19.0,31.857142857142858,13.375,51.2
1630,Yin Congyao,52,61,80000,1700,182,74,23,Right,49.0,44.666666666666664,45.5,55.0,61.142857142857146,42.0,10.2
1631,Liu Guobo,52,69,110000,1500,189,65,20,Right,47.5,38.666666666666664,47.833333333333336,42.666666666666664,63.0,44.5,9.4
1632,Simon Graves,52,63,80000,1500,191,78,21,Right,37.5,52.0,38.833333333333336,33.333333333333336,53.42857142857143,31.0,9.0
1633,Reece York,52,68,110000,2700,180,72,20,Right,48.5,48.333333333333336,50.0,45.666666666666664,59.0,42.5,10.0
1634,Zhang Yuan,52,57,70000,1700,184,72,23,Right,54.0,48.333333333333336,50.833333333333336,47.333333333333336,66.42857142857143,47.625,11.2
1635,Yan Zihao,52,55,60000,1600,178,74,25,Left,44.0,54.0,44.166666666666664,28.333333333333332,66.0,27.125,9.0
1636,Chen Weiming,52,57,60000,1600,178,64,23,Right,53.0,48.0,35.833333333333336,46.0,66.85714285714286,25.875,10.6
1637,Ma Junliang,52,62,80000,1500,181,64,22,Right,51.0,45.0,50.166666666666664,48.333333333333336,66.14285714285714,44.25,11.2
1638,Matías Ormazábal,52,64,90000,1500,173,72,21,Right,50.5,48.333333333333336,45.333333333333336,43.0,63.714285714285715,52.875,6.2
1639,Lewis Collins,52,64,80000,1500,178,75,19,Right,53.5,36.666666666666664,45.5,46.333333333333336,58.142857142857146,36.875,9.6
1640,Tom Knowles,52,64,90000,1500,183,70,21,Right,50.0,27.333333333333332,41.666666666666664,40.333333333333336,65.14285714285714,44.125,7.2
1641,Diego Berchtold,52,57,50000,1500,193,85,24,Right,12.0,14.0,23.833333333333332,19.333333333333332,31.0,13.25,51.2
1642,Erlend Jacobsen,52,63,70000,1500,186,80,21,Right,14.0,16.666666666666668,21.833333333333332,15.666666666666666,35.142857142857146,16.625,51.8
1643,Basil Al Bahrani,52,58,50000,2500,176,76,25,Right,9.5,17.0,29.0,18.333333333333332,35.42857142857143,12.25,51.0
1644,Wen Jiabao,52,60,70000,1500,177,65,21,Left,51.0,48.0,49.833333333333336,47.666666666666664,61.142857142857146,39.75,8.6
1645,Jhan Cuero,52,69,110000,1500,177,70,21,Right,53.0,47.666666666666664,49.5,48.0,60.57142857142857,39.5,9.8
1646,Alexander Torvund,52,65,90000,1500,177,68,20,Right,50.0,20.0,43.333333333333336,30.666666666666668,61.142857142857146,42.625,9.0
1647,Takeaki Harigaya,52,63,90000,1500,166,56,21,Right,47.5,45.333333333333336,47.166666666666664,53.0,63.857142857142854,42.75,10.0
1648,Ashley Maynard-Brewer,52,68,90000,1500,187,73,21,Right,13.5,15.0,25.166666666666668,21.0,38.857142857142854,13.25,51.6
1649,Jordan Davies,52,61,80000,4600,168,64,22,Left,53.5,48.333333333333336,48.666666666666664,48.333333333333336,64.0,36.125,10.6
1650,Adam Parkes,52,66,90000,2400,185,75,20,Right,14.0,13.0,23.666666666666668,18.666666666666668,39.42857142857143,12.875,50.8
1651,Zaid Al Bawardi,52,62,60000,3100,191,77,23,Right,14.5,15.0,29.166666666666668,18.333333333333332,30.428571428571427,17.0,50.8
1652,Duvan Uribe,52,63,80000,1500,174,67,22,Left,43.5,54.0,45.833333333333336,36.0,61.714285714285715,29.0,9.8
1653,Aaron O'Driscoll,52,67,100000,4500,187,65,21,Right,48.0,49.0,45.0,48.333333333333336,57.42857142857143,37.0,11.0
1654,Chen Zhechao,52,57,70000,1700,177,70,25,Left,46.0,59.333333333333336,49.833333333333336,49.666666666666664,60.142857142857146,36.5,11.0
1655,Paweł Żyra,52,62,80000,1500,177,70,22,Right,53.0,47.0,47.5,48.0,66.42857142857143,42.625,8.2
1656,Jack Stevens,52,58,50000,1500,188,77,23,Right,15.5,16.333333333333332,27.5,22.333333333333332,46.285714285714285,18.625,50.4
1657,Chen Junlin,52,52,35000,1500,184,79,27,Right,17.0,12.666666666666666,24.5,19.333333333333332,45.0,17.0,50.0
1658,Víctor González,52,58,60000,1500,180,78,26,Right,42.5,51.0,39.666666666666664,29.333333333333332,57.857142857142854,29.875,10.6
1659,Mohammad Al Burayh,52,57,50000,2900,181,80,26,Right,18.5,17.0,33.666666666666664,20.0,45.42857142857143,16.375,49.2
1660,Wang Xuanhong,52,52,50000,2100,181,81,31,Right,48.0,50.666666666666664,52.5,44.0,60.42857142857143,43.75,10.6
1661,Sander Lille-Løvø,51,64,70000,1500,178,75,20,Right,51.0,34.0,41.333333333333336,47.666666666666664,55.57142857142857,39.125,10.2
1662,So Nishikawa,51,64,60000,1500,174,70,19,Left,44.0,52.333333333333336,43.833333333333336,35.0,60.285714285714285,27.625,8.8
1663,José Molina,51,65,70000,1500,171,64,20,Left,44.0,49.333333333333336,44.333333333333336,48.333333333333336,59.285714285714285,34.875,9.8
1664,Adrián Mejía,51,70,70000,1500,176,70,18,Right,49.5,17.0,39.333333333333336,31.666666666666668,61.285714285714285,42.875,9.6
1665,Néicer Acosta,51,67,70000,1500,173,61,17,Right,48.0,43.333333333333336,49.166666666666664,46.666666666666664,60.0,37.375,11.6
1666,Benjamín Rojas,51,65,70000,1500,178,74,19,Right,24.5,51.666666666666664,40.833333333333336,29.333333333333332,59.57142857142857,28.5,7.6
1667,Diego Guillen,51,68,80000,1500,175,62,19,Right,47.5,47.666666666666664,47.166666666666664,48.666666666666664,58.857142857142854,39.75,9.2
1668,Orlando Herrera,51,74,80000,1500,175,70,17,Right,42.5,50.666666666666664,39.0,31.666666666666668,60.57142857142857,27.375,5.8
1669,William Bøving,51,72,80000,1500,181,72,17,Right,55.0,23.666666666666668,37.0,41.333333333333336,59.42857142857143,40.75,6.8
1670,Alejandro Rojo,51,63,50000,1500,184,75,20,Right,12.0,11.333333333333334,21.5,19.333333333333332,35.285714285714285,14.25,50.8
1671,Vicente Ramírez,51,67,80000,1500,169,61,20,Right,48.5,13.0,40.833333333333336,39.333333333333336,61.714285714285715,44.75,10.2
1672,Diego Stuardo,51,59,40000,1500,179,70,21,Right,10.5,10.666666666666666,23.833333333333332,16.333333333333332,33.57142857142857,13.75,51.0
1673,Boğaçhan Kazmaz,51,69,60000,1500,190,85,19,Right,10.0,8.666666666666666,24.5,18.333333333333332,31.285714285714285,13.375,50.6
1674,Niall O'Keeffe,51,59,50000,1500,175,70,19,Right,45.5,39.666666666666664,48.333333333333336,52.333333333333336,64.0,43.625,9.8
1675,Mark Byrne,51,66,80000,1500,178,74,20,Right,50.0,40.666666666666664,44.0,52.333333333333336,57.142857142857146,40.0,10.2
1676,Mohammad Ahmadi,51,63,60000,1500,190,81,20,Right,29.0,48.0,40.5,28.0,58.714285714285715,29.0,10.8
1677,Jairo Quinteros,51,64,60000,1500,185,79,19,Left,26.5,49.666666666666664,41.333333333333336,23.333333333333332,61.285714285714285,31.125,10.0
1678,Agustín Alfaro,51,60,60000,1800,176,75,21,Left,50.5,39.666666666666664,44.666666666666664,48.0,60.57142857142857,37.875,12.0
1679,Guzmán Rodríguez,51,63,60000,1500,185,78,20,Right,52.0,49.666666666666664,44.666666666666664,28.0,60.142857142857146,29.875,7.2
1680,Callum Taylor,51,66,60000,1500,174,70,18,Right,17.0,12.333333333333334,23.666666666666668,24.666666666666668,40.0,15.5,51.8
1681,Matias Niemelä,51,66,60000,1500,189,75,18,Right,9.0,9.333333333333334,24.0,17.666666666666668,32.57142857142857,13.5,53.4
1682,Matthew Garbett,51,70,70000,1500,182,69,18,Right,42.5,19.0,43.666666666666664,30.0,57.285714285714285,44.5,7.6
1683,Patrick Metcalfe,51,58,50000,1500,183,79,21,Right,42.5,37.666666666666664,46.666666666666664,54.0,59.285714285714285,40.375,12.8
1684,Mauricio Pineda,51,58,45000,1500,185,79,22,Right,34.0,51.333333333333336,39.666666666666664,30.666666666666668,57.42857142857143,27.0,10.0
1685,Henry Kessler,51,58,45000,1500,193,84,22,Right,34.5,51.0,36.666666666666664,31.333333333333332,58.42857142857143,30.125,9.4
1686,Joaquín Avilés,51,68,80000,1500,170,70,19,Right,40.5,16.333333333333332,37.5,35.0,60.0,45.25,8.2
1687,Tobias Andersson,51,55,35000,1500,188,78,26,Right,12.5,10.0,22.0,16.666666666666668,34.42857142857143,14.0,52.4
1688,Ryan Scott,51,54,35000,1500,191,81,24,Right,10.0,10.666666666666666,23.333333333333332,21.0,29.714285714285715,13.5,51.8
1689,Sam Perry,51,69,70000,1500,184,70,18,Right,51.0,45.666666666666664,47.0,48.333333333333336,64.28571428571429,41.625,9.0
1690,AJ Greaves,51,66,80000,1500,183,72,19,Left,51.0,42.0,49.0,47.0,58.857142857142854,36.375,9.4
1691,Alexis Verdún,51,60,60000,1800,177,74,22,Left,52.5,30.666666666666668,40.333333333333336,45.0,57.285714285714285,42.25,8.4
1692,Rayan Al Marshoud,51,64,70000,2600,174,67,21,Right,53.5,19.0,40.166666666666664,44.333333333333336,59.42857142857143,45.375,10.8
1693,Joe Willis,51,69,70000,1500,180,70,18,Right,51.0,42.333333333333336,45.666666666666664,49.666666666666664,66.0,43.125,8.6
1694,Connor Barron,51,72,80000,1500,175,66,18,Right,48.0,42.333333333333336,47.333333333333336,48.333333333333336,59.142857142857146,42.875,12.2
1695,Marko Antunić,51,67,70000,1500,187,78,20,Right,14.0,10.333333333333334,21.666666666666668,20.333333333333332,34.285714285714285,14.625,52.0
1696,Jakub Wilczyński,51,73,80000,1500,185,76,18,Left,44.5,20.333333333333332,43.666666666666664,32.0,59.857142857142854,44.5,10.6
1697,Eric Kahl,51,65,70000,1500,178,69,18,Left,49.0,51.666666666666664,48.333333333333336,35.666666666666664,61.0,29.125,9.8
1698,Ayman Yahya,51,67,80000,2200,172,66,19,Left,54.0,14.666666666666666,38.166666666666664,39.333333333333336,63.857142857142854,45.875,11.2
1699,Jonas Hupe,51,65,70000,2500,200,93,20,Right,9.5,10.666666666666666,24.833333333333332,18.666666666666668,38.285714285714285,12.375,49.8
1700,Alejandro Machuca,51,60,45000,1500,187,75,21,Right,13.0,12.0,33.666666666666664,22.0,41.285714285714285,14.0,48.6
1701,Leo Oppermann,51,67,60000,1500,184,72,19,Right,11.0,8.666666666666666,18.333333333333332,20.0,33.142857142857146,12.75,51.0
1702,Oskar van Hattum,51,68,70000,1500,183,74,18,Right,48.0,17.666666666666668,41.5,30.0,64.85714285714286,41.25,11.0
1703,James Cottam,51,65,60000,1500,180,78,20,Right,12.0,9.0,20.666666666666668,19.333333333333332,36.857142857142854,14.125,51.8
1704,Jean Lambert Evan's Allan,51,60,60000,1500,180,70,21,Left,45.5,44.333333333333336,45.333333333333336,53.333333333333336,55.285714285714285,40.875,9.0
1705,Joseph Starbuck,51,65,70000,1500,172,68,18,Right,51.0,48.333333333333336,49.166666666666664,48.0,59.857142857142854,40.25,9.4
1706,Sam Bennett,51,63,60000,1500,178,70,19,Right,46.5,13.0,36.833333333333336,33.333333333333336,58.142857142857146,45.5,7.4
1707,Harrison Hopper,51,71,80000,1500,175,67,19,Right,53.0,38.333333333333336,46.166666666666664,48.333333333333336,55.42857142857143,38.25,7.6
1708,Wayne Horlison,51,51,40000,1500,180,75,28,Left,48.5,38.666666666666664,39.166666666666664,47.0,67.14285714285714,40.75,9.2
1709,Ibrahim Bakare,51,66,70000,1500,180,70,18,Right,32.5,48.666666666666664,38.166666666666664,28.333333333333332,61.42857142857143,28.75,12.0
1710,Ellis Allen,51,69,60000,1500,191,70,18,Right,12.5,12.666666666666666,22.5,20.666666666666668,33.714285714285715,13.625,50.2
1711,Brandon Lockett,51,67,80000,1500,176,74,19,Right,52.0,40.0,44.5,48.0,65.85714285714286,42.625,9.8
1712,Gulab Al Enazi,51,61,60000,1500,173,64,21,Right,55.0,36.333333333333336,43.333333333333336,53.0,57.857142857142854,40.875,9.8
1713,Lee Hak Yun,51,65,70000,1500,189,68,20,Right,12.5,12.333333333333334,22.666666666666668,23.666666666666668,36.714285714285715,14.75,52.4
1714,Kim Dong Bum,51,71,80000,1500,180,80,20,Right,54.0,27.0,39.333333333333336,40.666666666666664,59.0,42.125,11.4
1715,Matthew Sorinola,51,69,70000,1500,173,65,19,Right,46.0,47.666666666666664,47.0,44.333333333333336,64.57142857142857,32.375,11.6
1716,Maciej Żurawski,51,68,80000,1500,186,77,19,Right,47.0,45.333333333333336,47.833333333333336,50.666666666666664,59.57142857142857,41.5,10.4
1717,Tiernan Parker,51,70,60000,1500,190,80,19,Right,11.0,9.666666666666666,21.833333333333332,16.333333333333332,30.285714285714285,13.25,51.4
1718,Lee Byeong Wook,51,61,50000,1500,185,85,23,Right,27.0,52.666666666666664,37.166666666666664,27.0,57.285714285714285,28.75,9.0
1719,Francesco Quintiero,51,63,50000,1500,186,75,20,Right,13.5,9.666666666666666,24.0,21.333333333333332,35.857142857142854,14.75,51.8
1720,Oliver Villadsen,51,68,70000,1500,173,70,18,Right,52.0,48.0,46.333333333333336,38.666666666666664,64.0,32.5,11.4
1721,Mads Fagerli Halsøy,51,71,70000,1500,173,64,18,Right,46.5,12.666666666666666,41.0,34.666666666666664,58.142857142857146,43.5,11.6
1722,Adan Hussein,51,73,80000,1500,170,60,17,Right,52.5,14.0,38.833333333333336,38.333333333333336,61.285714285714285,46.875,12.8
1723,Ted Tattermusch,51,66,80000,1500,176,70,19,Right,55.5,21.333333333333332,36.166666666666664,42.0,61.142857142857146,41.5,10.8
1724,Fabian Monge,51,68,70000,1500,175,65,19,Right,63.5,46.0,47.833333333333336,41.666666666666664,58.857142857142854,41.5,9.2
1725,Yeljan Shinar,51,64,70000,1500,178,69,21,Right,48.0,52.666666666666664,47.0,38.333333333333336,58.0,28.625,6.2
1726,Ossama Ashley,51,65,80000,1500,180,82,20,Right,47.0,39.333333333333336,48.833333333333336,47.333333333333336,64.14285714285714,40.125,11.2
1727,Archie Procter,51,70,70000,1500,176,72,18,Left,38.0,46.333333333333336,41.166666666666664,36.333333333333336,62.57142857142857,37.875,10.0
1728,Ben Voll,51,63,50000,1500,195,85,19,Right,12.5,9.0,19.5,16.0,29.428571428571427,12.875,51.6
1729,Darragh Burns,51,68,70000,1500,176,62,18,Right,50.0,34.666666666666664,39.0,46.333333333333336,56.714285714285715,41.75,9.4
