,Player,Overall Score,Potential Score,Market Value,Weekly Salary,Height,Weight,Age,Preferred Foot,Ball Skills,Defence,Mental,Passing,Physical,Shooting,Goalkeeping
9989,Nsima Peter,60,60,200000,1500,185,81,31,Right,55.0,12.333333333333334,49.333333333333336,37.333333333333336,67.0,51.875,9.6
9990,Mattie Pollock,60,76,375000,1500,190,80,18,Right,35.5,56.666666666666664,46.333333333333336,44.333333333333336,65.71428571428571,28.625,7.4
9991,Facundo Almada,60,73,375000,1800,178,72,22,Right,50.0,62.0,46.166666666666664,42.333333333333336,59.714285714285715,37.875,11.2
9992,Vinni Triboulet,60,76,450000,1500,183,75,21,Right,57.5,17.333333333333332,46.666666666666664,42.666666666666664,63.285714285714285,52.625,9.4
9993,Sidnei Tavares,60,78,400000,1500,175,64,18,Right,62.0,49.666666666666664,50.333333333333336,55.333333333333336,61.857142857142854,53.75,7.6
9994,Jo Jin Woo,60,74,425000,1500,189,81,20,Right,30.5,61.333333333333336,43.666666666666664,29.666666666666668,54.714285714285715,34.5,11.2
9995,Antonis Aidonis,60,74,400000,1500,181,76,19,Right,40.0,60.333333333333336,48.0,38.666666666666664,65.14285714285714,37.625,9.6
9996,Łukasz Poręba,60,72,325000,1500,180,70,20,Right,56.5,57.666666666666664,53.833333333333336,54.0,66.57142857142857,42.875,10.2
9997,Daniil Kulikov,60,73,375000,1800,178,66,22,Right,58.5,58.0,52.333333333333336,61.333333333333336,59.57142857142857,44.5,8.0
9998,Alexey Mironov,60,73,375000,1500,175,70,20,Right,55.5,60.0,55.833333333333336,60.666666666666664,58.857142857142854,46.875,11.4
9999,Ezequiel Bullaude,60,75,425000,1500,184,80,19,Right,62.0,17.333333333333332,44.5,51.666666666666664,57.857142857142854,53.625,8.6
10000,Jack Lankester,60,76,450000,1600,183,74,20,Left,64.0,39.0,46.166666666666664,48.0,65.71428571428571,50.0,9.8
10001,Alfie Bates,60,76,425000,1500,173,64,19,Right,60.5,49.333333333333336,53.5,57.0,69.14285714285714,50.25,9.4
10002,Clinton Mola,60,78,400000,1500,183,78,19,Left,58.0,58.0,51.0,58.0,60.857142857142854,44.5,10.2
10003,Juan Peñaloza,60,78,450000,1500,172,64,20,Right,62.5,29.333333333333332,46.666666666666664,52.666666666666664,60.285714285714285,50.875,9.0
10004,Benrandy Abdallah,60,74,425000,1500,176,62,21,Right,57.5,58.666666666666664,48.666666666666664,59.0,66.28571428571429,36.5,11.2
10005,Luke Matheson,60,83,425000,1500,165,62,17,Right,59.0,55.333333333333336,54.0,52.0,67.57142857142857,38.5,9.0
10006,Cho Jae Wan,60,67,300000,1500,174,70,25,Right,59.5,11.0,47.833333333333336,47.666666666666664,71.42857142857143,54.625,10.0
10007,Jamie Bowden,60,80,375000,1500,183,78,19,Right,58.5,61.0,55.333333333333336,58.333333333333336,55.142857142857146,48.25,11.8
10008,Harvey White,60,78,375000,1500,178,70,18,Left,56.5,58.666666666666664,56.0,58.0,60.57142857142857,46.0,12.0
10009,Luis Binks,60,77,375000,1500,188,86,19,Left,47.0,59.666666666666664,47.666666666666664,47.0,58.57142857142857,36.25,7.4
10010,Valentin Gendrey,60,72,325000,1500,179,75,20,Right,64.0,62.333333333333336,52.166666666666664,40.333333333333336,64.42857142857143,35.375,10.4
10011,Malik Batmaz,60,73,400000,1600,180,77,20,Right,61.5,18.333333333333332,39.666666666666664,32.666666666666664,63.714285714285715,53.375,9.2
10012,Grzegorz Szymusik,60,70,300000,1500,182,78,22,Right,53.5,57.333333333333336,50.166666666666664,48.0,68.42857142857143,34.25,9.6
10013,Nelson Balongo,60,71,350000,1700,187,75,21,Right,62.5,19.333333333333332,41.166666666666664,43.0,67.14285714285714,50.375,10.2
10014,Hady Sangare,60,69,300000,1700,192,80,21,Right,37.0,57.0,42.833333333333336,40.666666666666664,63.57142857142857,35.25,9.2
10015,Iván Martínez,60,81,375000,1500,180,70,18,Right,17.0,15.0,27.166666666666668,40.333333333333336,43.857142857142854,14.375,60.2
10016,Alessandro Tripaldelli,60,74,425000,4600,182,77,21,Left,60.0,62.0,55.166666666666664,49.0,58.285714285714285,37.5,7.8
10017,Felix Schwarzholz,60,75,425000,1800,181,75,20,Right,55.0,59.0,50.666666666666664,57.0,60.857142857142854,40.875,7.2
10018,Erik Majetschak,60,76,450000,1500,185,80,20,Right,58.0,42.0,55.666666666666664,62.0,58.0,54.375,8.4
10019,Yuki Ohashi,60,65,275000,1500,180,74,24,Right,57.0,19.666666666666668,47.833333333333336,46.666666666666664,58.714285714285715,54.25,9.4
10020,Jesper Lindstrøm,60,75,450000,2100,181,69,20,Right,64.0,46.333333333333336,50.0,53.666666666666664,63.857142857142854,46.5,11.6
10021,Erick Ferigra,60,73,375000,3900,188,79,21,Right,36.0,62.666666666666664,46.333333333333336,38.666666666666664,54.42857142857143,37.0,11.0
10022,Miguel Morro,60,74,350000,1500,193,78,19,Left,12.0,11.333333333333334,27.666666666666668,21.333333333333332,31.857142857142858,15.375,58.8
10023,Ren Fujimura,60,70,350000,1500,176,68,21,Right,64.5,14.0,43.666666666666664,52.666666666666664,64.14285714285714,51.75,8.8
10024,Darío Ramos,60,76,375000,1500,191,78,20,Right,13.5,10.333333333333334,26.0,19.666666666666668,37.0,15.0,61.0
10025,Lombo,60,69,250000,2100,182,75,21,Right,14.0,10.666666666666666,29.0,16.0,35.0,16.125,59.6
10026,Ben Waine,60,72,350000,1500,179,76,19,Right,63.0,14.0,47.833333333333336,46.666666666666664,71.42857142857143,52.5,11.2
10027,Abdullah Hassoun,60,69,275000,4400,178,70,23,Right,55.0,56.333333333333336,54.0,52.0,68.28571428571429,36.125,10.6
10028,Yazeed Al Bakr,60,71,325000,3700,170,62,22,Right,59.5,56.0,50.166666666666664,54.0,67.0,31.375,8.0
10029,Scott Tiffoney,60,74,450000,1500,175,68,22,Right,62.0,25.666666666666668,45.666666666666664,52.666666666666664,62.285714285714285,51.0,8.6
10030,Percy Prado,60,67,250000,3000,173,70,24,Right,52.0,60.333333333333336,46.166666666666664,62.333333333333336,66.0,36.875,10.6
10031,Thomas van den Belt,60,74,425000,1500,174,67,19,Right,61.0,57.333333333333336,54.5,59.333333333333336,53.142857142857146,45.375,12.0
10032,Slimen Kchouk,60,64,240000,2200,182,77,26,Left,54.0,60.0,48.666666666666664,53.666666666666664,67.85714285714286,32.875,9.8
10033,Stephan Schimandl,60,71,350000,2700,184,76,21,Right,58.0,48.333333333333336,51.166666666666664,53.666666666666664,59.0,50.625,9.6
10034,Jan-Christoph Bartels,60,72,300000,2000,188,80,21,Right,12.5,10.666666666666666,24.666666666666668,19.0,31.142857142857142,13.5,60.8
10035,Álvaro Verda,60,72,375000,1500,180,78,21,Right,54.0,18.333333333333332,41.333333333333336,41.0,56.57142857142857,56.75,12.8
10036,Koen Bucker,60,67,220000,1500,198,86,24,Right,14.0,11.0,27.833333333333332,16.333333333333332,32.57142857142857,12.875,58.0
10037,Naod Mekonnen,60,75,400000,1500,177,65,20,Right,56.5,56.333333333333336,52.666666666666664,55.666666666666664,66.0,44.875,9.4
10038,Sveinn Aron Guðjohnsen,60,70,325000,1500,189,80,22,Left,56.0,21.0,51.0,33.0,56.714285714285715,49.25,8.8
10039,José Alfonso Alvarado,60,77,450000,3900,166,54,20,Right,57.0,25.666666666666668,52.166666666666664,49.333333333333336,62.857142857142854,51.625,11.0
10040,Kevin Castañeda,60,75,450000,2100,171,73,20,Right,59.5,31.0,43.833333333333336,59.666666666666664,58.857142857142854,63.25,9.2
10041,Miguel Tapias,60,68,275000,2600,180,72,23,Right,39.0,61.333333333333336,47.5,49.0,64.42857142857143,38.875,9.6
10042,Abdulrahman Al Yami,60,71,350000,2100,174,65,23,Right,58.5,17.0,44.666666666666664,42.666666666666664,68.14285714285714,51.75,11.2
10043,Antonio López,60,69,325000,7100,172,66,23,Left,66.0,44.666666666666664,49.0,60.666666666666664,60.142857142857146,54.0,7.2
10044,Nemanja Celic,60,71,325000,1500,184,74,21,Left,54.5,59.666666666666664,50.833333333333336,52.333333333333336,58.57142857142857,38.125,10.2
10045,Tobias Lawal,60,73,325000,1500,195,84,20,Right,12.5,11.0,27.666666666666668,21.0,36.285714285714285,15.125,60.2
10046,Jelle van Benthem,60,69,300000,1500,190,77,21,Right,34.0,62.0,46.333333333333336,32.666666666666664,50.714285714285715,36.125,8.4
10047,Mathieu Choinière,60,69,325000,1500,175,68,21,Right,66.0,41.0,49.166666666666664,54.666666666666664,59.285714285714285,49.0,11.8
10048,Javi Pérez,60,60,120000,1500,180,77,34,Left,59.0,57.666666666666664,59.333333333333336,56.666666666666664,60.0,55.5,10.8
10049,Luis Martínez,60,72,350000,2200,176,77,21,Right,58.5,61.666666666666664,48.666666666666664,52.333333333333336,60.57142857142857,36.75,9.4
10050,Becir Omeragic,60,82,425000,1500,187,74,18,Right,51.5,59.333333333333336,52.666666666666664,50.0,65.57142857142857,40.625,12.4
10051,Damian Gąska,60,68,300000,1500,176,65,23,Right,61.0,50.0,53.0,58.0,67.14285714285714,45.875,10.6
10052,Osman Atilgan,60,76,450000,2100,180,64,21,Right,60.5,21.666666666666668,49.666666666666664,50.666666666666664,66.71428571428571,49.0,10.4
10053,Jozo Stanić,60,73,375000,2400,188,80,21,Right,39.5,62.666666666666664,44.833333333333336,35.333333333333336,56.857142857142854,28.375,8.4
10054,Adrian Klimczak,60,64,240000,1500,183,67,23,Left,53.5,59.666666666666664,50.666666666666664,51.666666666666664,66.14285714285714,34.75,10.8
10055,Alexander Sebald,60,69,250000,1500,189,87,24,Right,14.5,10.333333333333334,25.666666666666668,11.666666666666666,44.0,12.625,59.4
10056,Dylan Esmel,60,68,300000,1500,181,78,22,Right,63.5,27.666666666666668,44.5,50.666666666666664,72.14285714285714,45.25,11.4
10057,Jakub Bednarczyk,60,71,350000,2200,184,70,21,Left,64.0,54.0,50.666666666666664,55.0,62.285714285714285,45.75,7.8
10058,Ben Stephens,60,67,300000,1500,173,60,23,Right,61.5,34.666666666666664,46.166666666666664,56.0,73.14285714285714,55.5,9.0
10059,Kelland Watts,60,73,350000,2800,192,75,20,Left,55.5,57.333333333333336,53.666666666666664,54.666666666666664,63.285714285714285,47.25,11.4
10060,Luke Jephcott,60,73,400000,2100,177,75,20,Right,56.5,20.0,47.166666666666664,46.333333333333336,69.71428571428571,53.0,9.6
10061,Dominic Thompson,60,75,400000,1700,185,75,20,Left,53.0,57.333333333333336,49.833333333333336,51.0,64.57142857142857,37.875,9.4
10062,Dejan Vokić,60,67,275000,1500,190,79,24,Right,60.0,56.0,57.5,58.666666666666664,61.142857142857146,45.375,10.0
10063,Batista Mendy,60,74,425000,1900,191,82,20,Right,50.0,63.333333333333336,49.833333333333336,55.333333333333336,58.42857142857143,41.875,9.0
10064,Jaber Asiri,60,71,350000,3200,178,64,22,Left,58.5,17.666666666666668,47.333333333333336,38.666666666666664,64.57142857142857,53.625,9.8
10065,Manato Shinada,60,71,350000,1500,180,66,20,Right,62.0,51.0,51.333333333333336,56.666666666666664,61.142857142857146,41.625,9.0
10066,Sinan Karweina,60,70,350000,1500,171,69,21,Right,61.5,16.666666666666668,43.166666666666664,45.0,66.42857142857143,48.5,9.4
10067,Yannik Bangsow,60,70,275000,1500,192,84,22,Right,15.0,13.0,30.666666666666668,19.666666666666668,35.42857142857143,15.125,58.6
10068,Tim Kircher,60,69,300000,1600,180,68,21,Right,56.0,59.333333333333336,43.666666666666664,45.333333333333336,64.71428571428571,29.375,12.6
10069,Constantin Frommann,60,70,275000,1800,185,78,22,Right,14.5,11.333333333333334,28.666666666666668,22.666666666666668,44.857142857142854,16.125,60.4
10070,Victor Glaentzlin,60,71,350000,1500,185,75,22,Right,53.0,25.0,45.333333333333336,38.0,67.0,51.375,10.0
10071,Elber Évora,60,74,375000,1500,196,85,20,Right,11.0,14.0,27.5,19.333333333333332,34.57142857142857,13.875,61.4
10072,Luis Coordes,60,72,375000,2200,180,74,21,Right,67.0,23.666666666666668,43.833333333333336,52.0,63.0,44.125,10.4
10073,Necirwan Khalil Mohammad,60,61,210000,1500,175,68,28,Right,54.0,62.666666666666664,54.0,49.333333333333336,72.14285714285714,37.5,9.0
10074,Moritz-Broni Kwarteng,60,70,325000,1800,175,70,22,Right,65.0,31.0,48.166666666666664,56.333333333333336,60.57142857142857,44.75,11.4
10075,Henri Pernía,60,61,200000,1500,185,76,29,Right,35.0,61.666666666666664,43.833333333333336,38.666666666666664,57.285714285714285,29.25,10.2
10076,Logan Costa,60,74,400000,1500,188,87,19,Right,30.0,62.0,44.666666666666664,28.666666666666668,60.42857142857143,35.0,9.0
10077,Elias Sørensen,60,76,450000,3800,189,77,20,Right,56.5,16.333333333333332,44.333333333333336,37.666666666666664,58.42857142857143,59.375,12.6
10078,Luis Ingolotti,60,75,375000,1500,180,78,20,Right,11.0,15.333333333333334,28.5,18.0,39.714285714285715,14.25,59.2
10079,Eric Weeger,60,67,250000,1500,179,74,23,Right,55.5,56.333333333333336,49.666666666666664,56.333333333333336,69.0,31.875,10.4
10080,Bartłomiej Żynel,60,72,300000,1500,187,78,22,Left,11.5,9.333333333333334,30.333333333333332,16.333333333333332,34.42857142857143,13.5,58.6
10081,Harry Pritchard,60,61,240000,3200,183,79,27,Left,62.5,44.333333333333336,52.166666666666664,55.666666666666664,66.85714285714286,48.875,10.4
10082,Rafał Kobryń,60,73,350000,1500,184,77,20,Right,50.5,59.666666666666664,50.166666666666664,45.333333333333336,66.0,31.75,8.6
10083,Kim Jung Ho,60,67,275000,1500,187,84,25,Right,44.0,58.666666666666664,50.0,25.0,62.57142857142857,41.375,11.0
10084,Michael Nottingham,60,60,170000,1700,193,88,31,Right,54.0,59.0,46.666666666666664,46.0,58.0,29.5,10.4
10085,Keane Lewis-Potter,60,74,425000,1500,170,67,19,Right,57.0,18.666666666666668,47.166666666666664,37.666666666666664,64.42857142857143,50.25,11.4
10086,Franco Godoy,60,74,425000,1500,185,79,20,Right,45.0,58.0,50.666666666666664,41.666666666666664,58.0,36.5,11.4
10087,Marcus Holmgren Pedersen,60,76,400000,1500,178,70,20,Right,60.0,55.0,50.0,52.333333333333336,70.0,46.125,10.4
10088,Mathias Jørgensen,60,77,425000,1500,185,70,19,Right,59.0,26.0,46.833333333333336,38.666666666666664,70.42857142857143,52.25,8.2
10089,Park Chang Jun,60,68,275000,1500,175,65,23,Right,48.0,58.333333333333336,52.166666666666664,50.333333333333336,66.85714285714286,29.25,8.8
10090,Philipp Sander,60,70,325000,1900,185,76,22,Right,66.5,50.666666666666664,52.833333333333336,59.666666666666664,60.57142857142857,47.25,9.0
10091,José Gurrola,60,69,325000,4600,177,73,22,Right,60.5,20.333333333333332,41.833333333333336,46.333333333333336,57.142857142857146,57.0,12.0
10092,Wan Kuzain,60,70,300000,1500,178,73,21,Left,62.5,58.666666666666664,51.333333333333336,58.666666666666664,63.285714285714285,53.75,9.4
10093,Dominik Wanner,60,73,400000,6600,179,71,21,Left,65.5,40.666666666666664,44.333333333333336,55.666666666666664,64.28571428571429,52.625,9.6
10094,Danny Grant,60,70,325000,1500,178,70,20,Right,61.0,39.666666666666664,42.166666666666664,46.0,69.71428571428571,46.625,8.6
10095,Jhon García,60,71,350000,1500,170,62,20,Left,59.5,33.0,50.666666666666664,51.333333333333336,58.0,46.75,8.8
10096,Adam Lewis,60,77,400000,5200,175,63,20,Left,58.0,57.666666666666664,54.5,56.666666666666664,64.85714285714286,45.0,9.6
10097,Anderson Angulo,60,71,325000,1500,190,86,24,Right,44.0,62.666666666666664,43.166666666666664,32.666666666666664,61.142857142857146,29.0,8.0
10098,Kevin Sessa,60,77,425000,1500,175,70,20,Right,67.0,51.333333333333336,52.0,57.666666666666664,65.57142857142857,44.125,11.0
10099,Andre de Jong,60,67,,,181,73,23,Right,59.0,21.333333333333332,50.0,57.333333333333336,63.57142857142857,48.75,10.6
10100,Sebastián Palma,60,77,425000,1500,189,75,21,Right,50.0,61.666666666666664,44.333333333333336,38.666666666666664,65.57142857142857,30.875,10.6
10101,Francis Atuahene,60,67,300000,1500,175,77,24,Right,55.5,19.666666666666668,41.666666666666664,40.0,72.71428571428571,52.625,8.8
10102,Ma Xingyu,60,60,200000,2200,181,77,30,Right,56.5,61.333333333333336,60.666666666666664,51.0,64.0,39.0,9.4
10103,Zhang Lingfeng,60,66,275000,1900,176,69,23,Left,60.5,34.0,43.166666666666664,58.0,65.85714285714286,48.875,8.2
10104,Efrain Alvarez,60,81,450000,1500,173,68,18,Left,62.0,27.0,47.166666666666664,53.333333333333336,61.0,54.0,9.0
10105,Simon Asta,60,74,400000,1500,178,75,19,Right,59.5,61.666666666666664,51.666666666666664,46.333333333333336,64.28571428571429,35.75,8.4
10106,Alexis Trouillet,60,74,425000,1600,175,65,19,Left,63.0,57.0,54.5,61.666666666666664,63.0,46.375,9.2
10107,Daniel Castro,60,63,275000,1500,169,65,26,Right,61.0,31.666666666666668,40.0,42.0,62.57142857142857,54.0,8.4
10108,JT Marcinkowski,60,71,275000,1500,185,83,23,Right,18.0,13.0,30.833333333333332,31.0,37.0,16.25,61.8
10109,Juan Pablo Abarzúa,60,60,210000,1500,175,75,28,Right,62.5,58.0,54.0,58.0,65.42857142857143,46.375,9.0
10110,Jannik Borgmann,60,67,275000,1500,196,83,22,Right,37.0,58.333333333333336,48.0,44.333333333333336,57.714285714285715,33.875,9.6
10111,Dan Kelly,60,68,300000,1500,183,67,24,Right,61.0,36.0,46.5,55.333333333333336,55.0,45.375,10.6
10112,Jon Gallagher,60,67,275000,1500,175,71,24,Right,59.5,53.666666666666664,54.833333333333336,56.0,69.42857142857143,50.625,9.2
10113,Yuki Kagawa,60,61,210000,1500,177,70,28,Left,61.0,53.666666666666664,51.333333333333336,58.666666666666664,64.57142857142857,42.25,10.6
10114,Kennet Lara,60,72,350000,1500,182,75,21,Left,62.5,60.0,48.0,60.333333333333336,62.857142857142854,35.875,10.4
10115,Maurice Čović,60,72,375000,3000,175,65,22,Right,69.0,32.666666666666664,43.0,54.333333333333336,60.714285714285715,44.375,8.0
10116,Rei Hirakawa,60,74,450000,1500,177,72,20,Right,62.5,44.333333333333336,52.666666666666664,55.666666666666664,63.142857142857146,46.0,9.4
10117,Bryan De Jesús,60,64,275000,2600,178,72,25,Right,57.5,16.666666666666668,42.166666666666664,45.666666666666664,61.714285714285715,55.25,9.0
10118,Callum Wright,60,75,450000,5800,182,72,20,Right,62.0,51.666666666666664,57.0,57.333333333333336,64.57142857142857,54.5,9.0
10119,Tariq Lamptey,60,78,400000,1800,170,58,19,Right,58.5,58.333333333333336,54.333333333333336,53.333333333333336,65.57142857142857,37.125,11.6
10120,Christoph Klarer,60,74,425000,1500,194,81,20,Right,35.5,59.666666666666664,46.5,33.666666666666664,53.57142857142857,38.125,9.2
10121,Jorge Graví,60,61,250000,2600,185,74,26,Right,62.5,44.666666666666664,48.833333333333336,59.333333333333336,58.285714285714285,42.0,9.4
10122,Jabor Issa,60,71,325000,3100,185,75,23,Right,52.0,57.666666666666664,53.5,51.333333333333336,56.0,41.125,7.6
10123,Matt Real,60,70,300000,1500,180,73,21,Left,57.5,58.333333333333336,50.0,52.0,67.85714285714286,38.0,8.8
10124,Rasmus Alm,60,66,275000,1500,174,70,25,Right,59.5,34.666666666666664,48.833333333333336,58.666666666666664,71.71428571428571,49.125,10.6
10125,Joaquín Blázquez,60,76,350000,1500,193,83,19,Right,12.5,11.666666666666666,23.666666666666668,23.0,36.0,14.125,61.0
10126,Takuya Ogiwara,60,71,350000,1500,175,69,20,Left,60.5,53.0,52.666666666666664,59.666666666666664,69.71428571428571,44.375,9.6
10127,Ahmed Al Fiqi,60,60,220000,5600,178,76,27,Left,62.0,38.333333333333336,44.0,55.333333333333336,64.0,48.5,10.6
10128,Raúl Sandoval,60,74,400000,1500,173,66,20,Left,57.5,54.0,54.166666666666664,53.333333333333336,61.285714285714285,48.125,10.0
10129,Dominik Martinović,60,67,300000,1500,179,77,23,Right,65.0,15.666666666666666,41.833333333333336,38.0,72.42857142857143,46.0,10.0
10130,Hamed Al Ghamdi,60,73,400000,3300,161,59,21,Right,64.5,52.333333333333336,47.5,61.333333333333336,67.28571428571429,50.75,10.4
10131,Masaaki Goto,60,63,190000,1500,190,83,26,Right,15.0,13.333333333333334,26.5,16.0,31.571428571428573,15.0,58.0
10132,James Finnerty,60,69,300000,1500,183,68,21,Right,32.0,61.333333333333336,45.5,47.0,57.285714285714285,37.75,10.4
10133,Jack Tucker,60,74,425000,1500,192,85,20,Right,37.0,60.666666666666664,44.0,47.666666666666664,65.71428571428571,28.875,8.8
10134,Khanya Leshabela,60,76,450000,5800,178,76,20,Right,63.5,47.0,52.5,57.0,63.57142857142857,48.75,9.4
10135,Ayo Akinola,60,74,450000,1500,178,82,20,Right,61.5,14.666666666666666,48.166666666666664,46.666666666666664,71.14285714285714,51.875,10.0
10136,Odin Bailey,60,74,450000,1500,178,75,20,Left,64.5,20.0,44.166666666666664,51.333333333333336,62.285714285714285,49.75,11.0
10137,Zhang Cheng,60,60,160000,2000,180,72,31,Right,53.5,56.666666666666664,52.0,56.666666666666664,68.71428571428571,35.625,11.0
10138,Yuan Mincheng,60,68,275000,1700,182,70,25,Right,27.5,63.333333333333336,44.666666666666664,38.333333333333336,61.142857142857146,29.125,8.6
10139,Hirofumi Yamauchi,60,63,275000,1500,182,76,25,Right,61.0,28.0,49.5,58.666666666666664,63.285714285714285,50.625,10.4
10140,Kenshin Yoshimaru,60,66,210000,1500,183,75,24,Right,11.0,9.666666666666666,24.5,22.333333333333332,34.57142857142857,10.625,58.8
10141,Oliver Drost,60,67,300000,1900,187,73,24,Right,62.5,24.333333333333332,48.666666666666664,51.333333333333336,66.28571428571429,49.375,11.4
10142,Diego Pampín,60,76,400000,1700,175,71,20,Left,55.0,56.666666666666664,49.833333333333336,54.333333333333336,57.714285714285715,38.875,12.8
10143,Max Sanders,60,74,450000,1500,176,80,21,Right,62.5,56.333333333333336,50.666666666666664,60.333333333333336,57.285714285714285,46.875,9.6
10144,Javi Vázquez,60,73,350000,1500,180,72,19,Right,49.5,61.333333333333336,47.833333333333336,55.0,58.857142857142854,39.125,9.2
10145,Rodi Ferreira,60,72,325000,1800,171,70,22,Right,58.0,54.666666666666664,53.833333333333336,47.666666666666664,72.28571428571429,36.875,9.6
10146,Bilal Bayazit,60,72,300000,1500,181,76,21,Right,12.0,10.333333333333334,21.0,13.333333333333334,32.0,12.625,56.6
10147,Şahverdi Çetin,60,79,400000,1500,174,70,19,Right,64.5,56.666666666666664,60.0,57.666666666666664,61.142857142857146,54.375,11.0
10148,Scott Martin,60,69,325000,1500,173,68,23,Right,60.5,54.333333333333336,52.833333333333336,53.666666666666664,57.142857142857146,41.875,9.2
10149,Tre Pemberton,60,73,400000,4300,174,68,21,Right,63.0,29.333333333333332,46.166666666666664,53.0,62.285714285714285,53.875,9.8
10150,Fraser Murray,60,75,450000,1500,173,68,21,Right,59.0,36.0,48.666666666666664,56.333333333333336,62.285714285714285,49.0,9.4
10151,Josef Bursik,60,75,350000,1500,187,70,20,Left,26.0,15.333333333333334,30.5,36.0,49.42857142857143,35.25,59.6
10152,Sonny Laiton,60,77,375000,1500,190,85,20,Right,14.5,11.0,40.833333333333336,16.0,56.285714285714285,14.75,56.8
10153,Harvey Gilmour,60,72,375000,1500,175,62,21,Left,60.5,51.333333333333336,54.166666666666664,59.0,68.71428571428571,48.75,10.4
10154,Mitchell Clark,60,70,300000,6700,173,68,21,Right,56.5,58.333333333333336,55.333333333333336,53.0,67.85714285714286,37.25,11.2
10155,Muhannad Fallatah,60,67,275000,2900,184,64,24,Right,58.5,57.333333333333336,56.666666666666664,60.333333333333336,61.0,42.75,11.2
10156,Moses Ebiye,60,68,300000,1500,185,75,23,Right,59.0,35.0,44.166666666666664,53.666666666666664,73.85714285714286,51.75,9.6
10157,Hu Ruibao,60,68,275000,1700,185,73,23,Left,54.0,62.0,49.666666666666664,46.333333333333336,65.0,37.125,9.6
10158,Mohammed Al Majhad,60,69,325000,4900,176,75,24,Right,62.5,50.666666666666664,56.333333333333336,55.666666666666664,67.71428571428571,47.5,10.2
10159,Gabi,60,71,350000,1500,175,70,22,Right,63.0,51.666666666666664,52.833333333333336,61.333333333333336,55.0,51.5,9.0
10160,Agustín Bolivar,60,66,275000,2100,173,73,24,Right,61.0,58.666666666666664,58.0,63.0,63.285714285714285,47.875,7.6
10161,Harry Brockbank,60,74,425000,1500,180,73,21,Right,57.5,62.0,43.666666666666664,45.0,68.14285714285714,33.0,11.4
10162,Dylan Ryan,60,72,325000,1500,184,73,20,Left,49.5,58.666666666666664,46.333333333333336,41.333333333333336,63.57142857142857,36.625,8.4
10163,Mario Prezioso,60,67,275000,7000,178,67,24,Right,58.5,51.333333333333336,56.166666666666664,62.0,60.42857142857143,48.875,10.0
10164,Kilian Senkbeil,60,70,300000,1500,184,76,21,Right,49.0,59.666666666666664,47.0,38.666666666666664,59.857142857142854,34.375,10.0
10165,Roberto Meraz,60,70,325000,1500,179,78,21,Right,60.0,60.333333333333336,58.0,56.0,56.142857142857146,48.125,11.0
10166,Abdussamed Karnuçu,60,77,425000,4100,183,75,20,Right,56.0,60.666666666666664,53.0,56.333333333333336,52.57142857142857,46.25,9.2
10167,Mohammed Sayed Al Dhaw,60,61,250000,4300,169,67,26,Right,61.5,40.0,50.0,55.333333333333336,66.14285714285714,50.375,8.6
10168,Dragoljub Srnić,60,60,190000,1500,170,60,28,Right,62.5,55.0,52.833333333333336,58.666666666666664,65.42857142857143,41.625,11.8
10169,Omar Bertel,60,67,250000,1500,174,63,24,Left,57.0,56.666666666666664,52.833333333333336,50.0,72.57142857142857,32.375,9.6
10170,Valera,60,69,250000,1500,187,80,24,Right,29.5,20.0,32.5,32.0,43.42857142857143,14.625,57.6
10171,Sascha Härtel,60,69,300000,1500,177,73,21,Left,57.5,55.333333333333336,54.0,54.333333333333336,71.14285714285714,36.25,8.8
10172,Pascal Struijk,60,73,350000,4200,190,79,21,Left,49.5,56.666666666666664,50.833333333333336,50.0,57.857142857142854,40.75,10.8
10173,Reda Boultam,60,72,375000,1500,187,77,22,Right,63.5,45.0,56.666666666666664,58.666666666666664,63.57142857142857,47.125,6.8
10174,Madih Talal,60,69,325000,2200,178,74,23,Right,65.0,53.333333333333336,53.666666666666664,56.666666666666664,61.42857142857143,48.25,9.4
10175,Madger Gomes,60,67,275000,1800,180,74,23,Left,65.0,48.666666666666664,53.166666666666664,57.0,66.28571428571429,46.0,12.4
10176,Göktuğ Bakırbaş,60,67,220000,2300,196,83,24,Right,10.0,13.333333333333334,25.666666666666668,17.666666666666668,32.42857142857143,15.125,59.4
10177,Juan Torres,60,73,375000,1500,173,71,21,Right,57.0,62.333333333333336,56.0,55.0,63.714285714285715,45.75,10.4
10178,Erik Botheim,60,76,450000,1500,180,70,20,Right,56.0,24.333333333333332,44.833333333333336,35.666666666666664,64.71428571428571,50.875,9.8
10179,Pedro Henrique,60,61,250000,1500,184,81,27,Left,59.5,40.333333333333336,58.0,57.666666666666664,60.57142857142857,59.625,7.8
10180,Lorenz Grabovac,60,67,300000,2000,176,66,23,Right,65.5,27.666666666666668,41.5,51.666666666666664,67.0,50.125,7.6
10181,Didier Desprez,60,74,375000,1500,189,83,21,Right,15.5,12.0,28.833333333333332,22.0,36.0,14.375,57.8
10182,Tarek Chahed,60,65,275000,1500,184,76,24,Right,62.5,38.333333333333336,51.5,54.666666666666664,75.0,51.125,9.0
10183,Max Kremer,60,60,200000,1500,176,69,31,Right,60.0,44.0,48.833333333333336,46.666666666666664,70.71428571428571,62.875,8.8
10184,Omar Hawsawi,60,62,230000,1900,178,78,27,Right,39.5,57.666666666666664,48.833333333333336,33.666666666666664,68.57142857142857,30.75,10.0
